id,probability
57161,0.030373662621611418
45755,0.03037366262161143
69935,0.030373662621611355
14500,0.030373662621611418
120791,0.030373662621611314
18454,0.03037366262161143
39241,0.03037366262161135
42965,0.030373662621611328
109374,0.03037366262161143
94862,0.030373662621611418
26576,0.030373662621611404
81441,0.030373662621611272
102383,0.030373662621611355
56848,0.03037366262161135
93718,0.030373662621611376
121914,0.030373662621611376
84609,0.030373662621611314
77662,0.030373662621611376
74690,0.030373662621611425
60570,0.030373662621611397
61192,0.030373662621611376
9146,0.030373662621611397
100794,0.030373662621611456
27341,0.030373662621611425
75158,0.030373662621611404
40238,0.03037366262161143
91639,0.030373662621611404
79591,0.030373662621611376
130272,0.030373662621611314
83620,0.030373662621611404
110922,0.030373662621611404
112552,0.030373662621611376
16104,0.03037366262161143
115220,0.03037366262161137
98168,0.030373662621611355
17277,0.030373662621611314
42362,0.030373662621611355
66050,0.030373662621611404
73877,0.030373662621611404
25042,0.030373662621611355
120512,0.03037366262161137
86187,0.03037366262161137
88721,0.030373662621611272
11723,0.030373662621611376
30276,0.030373662621611418
111037,0.030373662621611355
131323,0.030373662621611425
54250,0.030373662621611404
83337,0.03037366262161137
113609,0.030373662621611418
8143,0.030373662621611272
133399,0.030373662621611397
128317,0.03037366262161137
55164,0.030373662621611425
127100,0.03037366262161137
95860,0.03037366262161137
1319,0.030373662621611425
76694,0.03037366262161143
41473,0.03037366262161137
72629,0.030373662621611328
114212,0.03037366262161135
101783,0.030373662621611376
2269,0.030373662621611397
123020,0.030373662621611425
44223,0.03037366262161143
33778,0.030373662621611376
113459,0.030373662621611425
20483,0.030373662621611425
23883,0.030373662621611314
65895,0.030373662621611355
97914,0.030373662621611404
16096,0.030373662621611376
95497,0.030373662621611456
116088,0.030373662621611404
41060,0.030373662621611425
14820,0.030373662621611404
80397,0.030373662621611397
132273,0.030373662621611355
11815,0.030373662621611272
123541,0.030373662621611314
28125,0.030373662621611456
111991,0.030373662621611404
118505,0.030373662621611456
2214,0.030373662621611397
9480,0.030373662621611477
117884,0.030373662621611272
56939,0.030373662621611272
113343,0.030373662621611355
108097,0.030373662621611425
57366,0.030373662621611456
10606,0.030373662621611314
37249,0.030373662621611404
49613,0.030373662621611404
107312,0.030373662621611355
79423,0.030373662621611355
123857,0.030373662621611314
71645,0.030373662621611355
116399,0.030373662621611355
112600,0.030373662621611404
18422,0.03037366262161135
123214,0.030373662621611477
13097,0.030373662621611355
109455,0.030373662621611404
34769,0.03037366262161143
86649,0.030373662621611404
77088,0.030373662621611376
92627,0.030373662621611425
113074,0.030373662621611404
113603,0.03037366262161137
25692,0.030373662621611397
81401,0.03037366262161137
76,0.03037366262161137
125629,0.03037366262161143
12601,0.030373662621611425
76480,0.030373662621611404
40987,0.030373662621611355
49723,0.030373662621611355
127326,0.030373662621611335
13477,0.030373662621611314
133113,0.030373662621611376
122757,0.030373662621611425
50402,0.030373662621611355
104128,0.030373662621611314
47267,0.03037366262161137
28338,0.030373662621611376
12475,0.030373662621611272
82421,0.030373662621611355
84830,0.030373662621611407
15603,0.030373662621611328
26542,0.030373662621611376
125420,0.0303736626216113
74965,0.030373662621611418
36365,0.030373662621611376
8411,0.030373662621611355
71594,0.030373662621611397
130393,0.030373662621611404
45433,0.030373662621611404
86882,0.030373662621611477
6562,0.030373662621611397
94324,0.030373662621611272
56125,0.030373662621611376
4473,0.0303736626216113
68160,0.030373662621611272
41888,0.030373662621611314
110044,0.030373662621611303
46039,0.030373662621611272
77583,0.030373662621611355
92382,0.030373662621611376
120854,0.030373662621611418
65388,0.030373662621611425
48766,0.030373662621611407
74312,0.030373662621611456
124634,0.03037366262161137
72793,0.030373662621611456
84279,0.030373662621611303
122324,0.030373662621611272
106947,0.030373662621611355
109791,0.030373662621611376
68864,0.030373662621611397
105465,0.030373662621611355
120938,0.030373662621611477
17238,0.03037366262161137
84413,0.030373662621611376
124642,0.030373662621611376
10128,0.030373662621611404
12451,0.030373662621611376
89434,0.030373662621611303
130945,0.030373662621611425
16129,0.030373662621611425
8099,0.030373662621611376
37469,0.030373662621611272
67911,0.030373662621611272
12500,0.030373662621611456
53391,0.030373662621611456
65375,0.030373662621611376
121041,0.0303736626216113
735,0.030373662621611355
56462,0.030373662621611303
48457,0.030373662621611404
31833,0.03037366262161143
54315,0.030373662621611272
24629,0.030373662621611355
96923,0.030373662621611404
84646,0.030373662621611355
35284,0.030373662621611303
37811,0.030373662621611282
5461,0.030373662621611355
126583,0.03037366262161137
39891,0.030373662621611272
129104,0.030373662621611456
95119,0.030373662621611376
90385,0.030373662621611376
20001,0.030373662621611456
9482,0.030373662621611407
43066,0.030373662621611355
88314,0.03037366262161137
110225,0.03037366262161135
41259,0.030373662621611272
119001,0.03037366262161137
43861,0.030373662621611407
105094,0.030373662621611303
98668,0.0303736626216113
17158,0.030373662621611314
80007,0.030373662621611404
60714,0.03037366262161132
127071,0.030373662621611376
94159,0.0303736626216113
15092,0.030373662621611397
63842,0.030373662621611404
3253,0.030373662621611328
32915,0.030373662621611477
75714,0.0303736626216113
108376,0.030373662621611418
81847,0.030373662621611355
10765,0.030373662621611425
96193,0.030373662621611376
29436,0.030373662621611418
118193,0.0303736626216113
18404,0.030373662621611404
77571,0.030373662621611397
69197,0.030373662621611376
112461,0.030373662621611404
27919,0.030373662621611376
80714,0.030373662621611404
34091,0.03037366262161137
6456,0.030373662621611376
91511,0.030373662621611397
15718,0.030373662621611397
100473,0.03037366262161137
54733,0.030373662621611404
93536,0.030373662621611477
133241,0.030373662621611404
121816,0.030373662621611328
118432,0.030373662621611456
76929,0.030373662621611404
9984,0.030373662621611418
101616,0.030373662621611272
12000,0.030373662621611404
118890,0.030373662621611328
39847,0.030373662621611335
121402,0.030373662621611456
10249,0.030373662621611477
57148,0.030373662621611397
127774,0.030373662621611418
24082,0.03037366262161126
32252,0.030373662621611355
34348,0.030373662621611397
7769,0.03037366262161137
120906,0.030373662621611397
126466,0.030373662621611282
45486,0.030373662621611355
18622,0.0303736626216113
17534,0.030373662621611376
108017,0.030373662621611418
24640,0.030373662621611404
39696,0.030373662621611376
6168,0.030373662621611355
608,0.030373662621611456
30914,0.030373662621611328
102351,0.03037366262161135
96258,0.03037366262161135
36430,0.030373662621611376
110901,0.030373662621611272
37384,0.03037366262161132
15138,0.030373662621611272
8017,0.030373662621611376
5392,0.030373662621611376
123239,0.030373662621611376
43068,0.030373662621611328
15314,0.030373662621611335
28754,0.03037366262161132
37970,0.030373662621611376
67525,0.03037366262161137
64184,0.030373662621611397
109461,0.030373662621611456
7450,0.030373662621611303
129645,0.030373662621611376
115011,0.03037366262161137
16893,0.030373662621611272
32546,0.030373662621611404
66542,0.030373662621611314
127900,0.030373662621611314
114879,0.030373662621611425
9353,0.03037366262161135
108164,0.030373662621611404
130779,0.030373662621611376
57431,0.030373662621611272
133392,0.030373662621611272
54016,0.030373662621611376
77398,0.030373662621611335
131929,0.03037366262161143
78936,0.030373662621611404
31037,0.030373662621611355
80260,0.030373662621611404
7762,0.030373662621611314
96611,0.030373662621611404
117103,0.030373662621611404
59694,0.030373662621611425
65814,0.030373662621611376
100768,0.03037366262161137
88704,0.030373662621611314
61637,0.030373662621611425
16091,0.03037366262161137
104387,0.030373662621611303
97177,0.030373662621611404
70511,0.03037366262161135
21148,0.030373662621611376
104521,0.03037366262161137
19578,0.030373662621611477
58614,0.030373662621611456
6830,0.030373662621611407
1385,0.030373662621611397
57166,0.030373662621611376
61819,0.030373662621611425
8490,0.030373662621611328
77131,0.030373662621611397
20818,0.03037366262161129
23968,0.030373662621611355
25555,0.030373662621611355
114793,0.030373662621611376
97898,0.030373662621611335
67425,0.030373662621611376
80658,0.030373662621611314
18188,0.030373662621611425
43710,0.030373662621611397
1304,0.030373662621611397
33053,0.030373662621611376
48409,0.030373662621611272
36600,0.03037366262161143
17953,0.030373662621611282
68108,0.03037366262161129
100719,0.030373662621611456
29176,0.03037366262161137
89531,0.03037366262161126
6064,0.030373662621611397
121956,0.03037366262161135
69446,0.030373662621611335
45120,0.030373662621611397
114757,0.03037366262161135
109101,0.030373662621611376
56177,0.03037366262161137
14880,0.030373662621611418
28826,0.030373662621611355
54024,0.03037366262161129
127210,0.03037366262161129
89459,0.030373662621611314
19549,0.030373662621611314
19564,0.030373662621611376
24759,0.030373662621611397
6287,0.030373662621611272
109812,0.030373662621611314
104461,0.030373662621611376
92697,0.030373662621611376
34737,0.03037366262161137
34315,0.03037366262161137
14920,0.030373662621611397
32851,0.030373662621611404
46357,0.030373662621611425
98162,0.030373662621611376
658,0.030373662621611404
110715,0.030373662621611355
72635,0.030373662621611397
93805,0.030373662621611404
116725,0.030373662621611376
36717,0.030373662621611404
78825,0.030373662621611355
65659,0.030373662621611418
105705,0.030373662621611355
33707,0.030373662621611404
20992,0.030373662621611425
92791,0.030373662621611355
57460,0.030373662621611397
14282,0.030373662621611407
44650,0.030373662621611456
82477,0.030373662621611456
99256,0.0303736626216113
129093,0.03037366262161143
96019,0.030373662621611376
45949,0.030373662621611328
9720,0.030373662621611456
116502,0.030373662621611425
114964,0.03037366262161129
6233,0.03037366262161137
29491,0.030373662621611376
64109,0.030373662621611355
30139,0.030373662621611376
58443,0.030373662621611282
86958,0.030373662621611355
4888,0.030373662621611355
10510,0.030373662621611328
77762,0.030373662621611404
45051,0.03037366262161126
9637,0.030373662621611376
94240,0.03037366262161129
111452,0.030373662621611404
98776,0.030373662621611397
41930,0.030373662621611272
18353,0.030373662621611376
66390,0.030373662621611404
85300,0.030373662621611456
62083,0.030373662621611425
87995,0.030373662621611418
41819,0.03037366262161143
113815,0.030373662621611355
85852,0.030373662621611425
60033,0.030373662621611404
5287,0.03037366262161137
45514,0.030373662621611355
87454,0.030373662621611376
23742,0.030373662621611456
49141,0.030373662621611456
52377,0.030373662621611355
108141,0.030373662621611425
30460,0.030373662621611376
6579,0.03037366262161135
113525,0.030373662621611272
52687,0.03037366262161137
18737,0.030373662621611272
53490,0.03037366262161135
55922,0.030373662621611282
117142,0.030373662621611404
47657,0.030373662621611425
115734,0.030373662621611376
23014,0.030373662621611355
76450,0.03037366262161137
22450,0.030373662621611397
17886,0.03037366262161143
18285,0.030373662621611404
29874,0.030373662621611397
66379,0.030373662621611376
27295,0.030373662621611355
44845,0.03037366262161126
39825,0.030373662621611397
74065,0.03037366262161129
44643,0.030373662621611272
55377,0.030373662621611456
45026,0.030373662621611376
28252,0.030373662621611376
10143,0.030373662621611355
699,0.030373662621611477
84953,0.03037366262161132
37293,0.03037366262161137
69461,0.030373662621611376
89836,0.030373662621611404
118579,0.03037366262161135
16535,0.030373662621611376
51104,0.030373662621611397
121238,0.03037366262161137
130848,0.030373662621611376
42949,0.030373662621611376
16387,0.030373662621611376
89068,0.03037366262161137
107280,0.030373662621611397
75680,0.030373662621611477
25503,0.030373662621611376
18933,0.03037366262161143
78831,0.030373662621611404
18531,0.030373662621611456
76092,0.030373662621611376
8505,0.030373662621611456
75133,0.030373662621611272
93095,0.03037366262161143
18616,0.030373662621611404
112935,0.030373662621611376
16358,0.030373662621611272
15829,0.030373662621611404
12755,0.030373662621611376
87029,0.03037366262161143
112906,0.03037366262161135
29513,0.030373662621611425
73500,0.030373662621611376
73232,0.03037366262161129
31581,0.03037366262161143
23530,0.03037366262161143
32666,0.030373662621611407
51320,0.030373662621611477
80530,0.030373662621611477
33174,0.030373662621611404
64311,0.03037366262161126
45390,0.030373662621611355
88506,0.03037366262161132
123435,0.030373662621611404
115849,0.030373662621611456
46921,0.0303736626216113
106333,0.030373662621611404
28660,0.030373662621611376
70218,0.03037366262161137
127533,0.030373662621611407
32579,0.030373662621611376
44685,0.030373662621611376
69992,0.030373662621611355
124745,0.03037366262161143
70550,0.030373662621611477
18401,0.030373662621611376
53431,0.03037366262161129
35335,0.030373662621611418
41388,0.030373662621611314
130626,0.030373662621611376
121174,0.030373662621611335
65969,0.03037366262161135
98774,0.030373662621611425
6714,0.030373662621611418
117070,0.030373662621611272
82655,0.03037366262161137
130504,0.030373662621611407
37046,0.030373662621611456
86325,0.030373662621611376
110120,0.030373662621611407
88373,0.03037366262161135
97090,0.030373662621611355
72872,0.030373662621611272
65916,0.03037366262161137
101217,0.030373662621611272
58169,0.030373662621611355
19774,0.03037366262161143
124236,0.0303736626216113
91792,0.03037366262161143
40772,0.030373662621611328
129799,0.030373662621611376
79382,0.030373662621611397
18577,0.030373662621611404
83095,0.030373662621611355
40481,0.03037366262161137
51227,0.030373662621611425
127483,0.030373662621611404
98393,0.030373662621611335
29755,0.03037366262161135
37012,0.030373662621611425
104708,0.030373662621611477
36188,0.030373662621611397
69820,0.030373662621611418
120412,0.030373662621611404
65860,0.030373662621611404
114332,0.030373662621611376
6568,0.030373662621611376
15094,0.030373662621611425
107195,0.030373662621611355
124146,0.030373662621611272
26445,0.030373662621611314
131763,0.030373662621611303
44948,0.030373662621611407
35372,0.030373662621611376
41313,0.03037366262161137
91007,0.030373662621611404
33656,0.030373662621611404
82516,0.030373662621611355
104518,0.030373662621611355
9626,0.030373662621611303
120295,0.030373662621611456
132397,0.030373662621611335
119225,0.03037366262161135
6553,0.030373662621611272
18282,0.030373662621611272
33214,0.030373662621611376
124093,0.03037366262161129
69167,0.03037366262161137
55588,0.03037366262161137
104304,0.03037366262161135
100249,0.03037366262161129
74157,0.03037366262161137
36198,0.030373662621611425
75752,0.03037366262161135
57204,0.030373662621611425
13718,0.030373662621611272
17267,0.030373662621611376
114497,0.030373662621611328
122541,0.0303736626216113
107350,0.030373662621611456
51016,0.030373662621611404
108741,0.030373662621611355
63846,0.030373662621611335
75960,0.030373662621611314
63464,0.03037366262161143
41385,0.030373662621611272
52178,0.03037366262161137
28767,0.03037366262161135
6809,0.030373662621611335
113555,0.030373662621611456
111363,0.030373662621611456
90901,0.03037366262161135
114739,0.03037366262161135
70205,0.030373662621611404
128542,0.030373662621611376
33322,0.030373662621611355
124202,0.030373662621611272
82782,0.03037366262161137
14266,0.03037366262161137
116306,0.030373662621611376
97068,0.03037366262161143
5283,0.030373662621611425
75235,0.030373662621611425
89023,0.030373662621611456
44081,0.030373662621611355
103919,0.030373662621611355
106895,0.030373662621611272
584,0.030373662621611376
74152,0.03037366262161132
18841,0.030373662621611404
55,0.030373662621611272
110683,0.03037366262161135
24886,0.030373662621611376
124152,0.03037366262161143
87255,0.030373662621611272
85223,0.030373662621611376
55886,0.030373662621611425
34930,0.030373662621611355
38085,0.030373662621611404
54919,0.030373662621611425
111250,0.030373662621611272
43599,0.03037366262161137
98010,0.030373662621611456
34313,0.030373662621611335
35655,0.030373662621611272
15726,0.030373662621611456
38896,0.030373662621611477
81683,0.030373662621611376
60881,0.030373662621611303
3067,0.030373662621611376
102538,0.030373662621611397
31034,0.03037366262161132
74486,0.030373662621611456
52826,0.03037366262161129
120440,0.030373662621611355
88026,0.030373662621611425
34734,0.030373662621611456
24395,0.030373662621611404
20677,0.030373662621611314
26762,0.030373662621611272
59947,0.030373662621611376
14894,0.030373662621611355
133264,0.03037366262161132
13636,0.03037366262161135
61649,0.030373662621611282
90010,0.03037366262161143
44687,0.030373662621611397
44300,0.030373662621611376
70070,0.030373662621611456
23366,0.030373662621611456
35653,0.030373662621611425
18707,0.030373662621611303
125073,0.030373662621611335
39750,0.030373662621611328
104344,0.030373662621611272
3551,0.03037366262161135
111630,0.030373662621611314
74123,0.030373662621611418
82180,0.030373662621611335
78501,0.030373662621611272
96052,0.030373662621611477
85900,0.030373662621611376
116983,0.030373662621611355
58585,0.030373662621611397
59845,0.030373662621611376
108511,0.030373662621611404
73752,0.030373662621611477
133384,0.030373662621611425
15339,0.030373662621611355
41562,0.03037366262161143
57934,0.03037366262161137
122182,0.030373662621611328
112922,0.03037366262161143
61801,0.030373662621611376
14553,0.030373662621611404
68941,0.030373662621611272
83,0.030373662621611303
11369,0.030373662621611418
26104,0.030373662621611355
43039,0.030373662621611477
55235,0.030373662621611425
84841,0.03037366262161143
95986,0.03037366262161143
31698,0.030373662621611376
67898,0.030373662621611328
53578,0.030373662621611456
49470,0.030373662621611376
66705,0.030373662621611314
6825,0.030373662621611376
96532,0.030373662621611456
117477,0.030373662621611328
24044,0.030373662621611355
77592,0.030373662621611272
10567,0.030373662621611397
65890,0.030373662621611404
81492,0.030373662621611376
82047,0.030373662621611418
15139,0.030373662621611314
41810,0.0303736626216113
74077,0.030373662621611477
63174,0.030373662621611404
47025,0.03037366262161132
66205,0.030373662621611314
50254,0.03037366262161143
47386,0.030373662621611456
46458,0.03037366262161135
109561,0.030373662621611376
24931,0.030373662621611355
126601,0.0303736626216113
110292,0.030373662621611418
131815,0.03037366262161143
17186,0.030373662621611404
12439,0.030373662621611355
872,0.03037366262161137
8117,0.030373662621611456
86095,0.030373662621611404
24716,0.03037366262161137
12848,0.030373662621611272
129569,0.030373662621611397
32035,0.030373662621611456
53573,0.030373662621611272
109386,0.030373662621611303
20997,0.030373662621611282
10640,0.030373662621611272
27922,0.030373662621611376
94824,0.030373662621611376
29136,0.030373662621611355
126779,0.030373662621611425
74693,0.030373662621611404
130130,0.030373662621611303
50887,0.030373662621611355
28924,0.030373662621611314
25088,0.030373662621611376
29073,0.030373662621611477
100969,0.03037366262161143
120451,0.030373662621611404
117346,0.030373662621611397
107692,0.030373662621611456
105694,0.030373662621611376
95209,0.030373662621611425
48902,0.030373662621611477
125347,0.030373662621611397
79003,0.030373662621611456
49409,0.030373662621611328
86545,0.03037366262161143
15097,0.030373662621611314
23957,0.030373662621611376
112717,0.030373662621611376
70363,0.030373662621611376
63377,0.03037366262161129
12731,0.030373662621611314
73537,0.030373662621611272
55833,0.030373662621611282
49082,0.030373662621611355
127862,0.030373662621611404
92142,0.030373662621611272
30063,0.030373662621611272
88526,0.0303736626216113
47472,0.030373662621611376
62441,0.030373662621611397
125676,0.03037366262161132
2362,0.030373662621611456
19351,0.030373662621611397
98701,0.030373662621611477
10245,0.030373662621611477
27019,0.030373662621611404
54395,0.030373662621611456
4603,0.03037366262161143
30705,0.030373662621611418
17160,0.030373662621611404
42191,0.030373662621611376
103424,0.030373662621611282
120427,0.030373662621611418
83079,0.03037366262161143
26005,0.030373662621611355
107400,0.030373662621611376
45608,0.030373662621611376
27968,0.030373662621611376
101434,0.030373662621611335
124381,0.030373662621611355
91167,0.030373662621611328
120441,0.030373662621611425
67423,0.030373662621611404
27259,0.03037366262161143
113978,0.030373662621611418
78426,0.030373662621611376
64120,0.03037366262161129
23719,0.030373662621611282
49434,0.030373662621611376
41408,0.030373662621611376
61283,0.030373662621611355
18771,0.030373662621611355
81505,0.030373662621611425
56357,0.030373662621611397
66568,0.030373662621611335
129247,0.03037366262161132
59235,0.030373662621611376
118429,0.030373662621611303
14721,0.030373662621611425
13884,0.030373662621611272
60330,0.030373662621611376
87969,0.030373662621611272
96735,0.030373662621611376
47259,0.03037366262161143
126652,0.030373662621611272
28551,0.030373662621611397
115108,0.030373662621611303
103829,0.030373662621611272
115714,0.030373662621611314
66704,0.030373662621611404
56949,0.030373662621611314
10332,0.030373662621611314
26440,0.03037366262161132
14826,0.03037366262161143
114572,0.030373662621611418
55207,0.030373662621611404
102821,0.030373662621611456
9598,0.030373662621611376
69538,0.03037366262161132
121492,0.030373662621611272
104748,0.03037366262161132
103734,0.030373662621611418
86800,0.03037366262161132
62963,0.030373662621611272
72401,0.030373662621611376
61725,0.030373662621611335
20395,0.030373662621611456
131318,0.030373662621611456
43904,0.030373662621611404
40846,0.030373662621611355
60188,0.030373662621611314
21252,0.030373662621611328
117318,0.03037366262161135
55489,0.030373662621611397
70707,0.0303736626216113
125615,0.030373662621611314
50873,0.030373662621611376
82385,0.030373662621611282
41899,0.030373662621611397
20820,0.030373662621611376
54483,0.030373662621611397
53951,0.030373662621611456
35425,0.03037366262161129
103602,0.030373662621611314
115428,0.030373662621611404
38385,0.03037366262161129
127531,0.030373662621611355
60936,0.030373662621611456
130171,0.030373662621611272
21159,0.030373662621611397
8711,0.030373662621611355
106954,0.03037366262161143
9856,0.030373662621611404
94068,0.030373662621611376
39626,0.030373662621611272
46413,0.03037366262161137
114948,0.030373662621611407
77656,0.030373662621611303
434,0.03037366262161137
18497,0.030373662621611407
8854,0.0303736626216113
59044,0.030373662621611314
79284,0.030373662621611404
105929,0.030373662621611456
106735,0.030373662621611425
6907,0.03037366262161137
79985,0.030373662621611355
83448,0.030373662621611272
28186,0.03037366262161143
68128,0.030373662621611355
103562,0.030373662621611404
68884,0.03037366262161135
1579,0.030373662621611272
13727,0.030373662621611404
95858,0.0303736626216113
55930,0.030373662621611376
132292,0.030373662621611272
58249,0.03037366262161143
74814,0.030373662621611376
97665,0.030373662621611314
708,0.030373662621611404
84411,0.030373662621611335
38678,0.030373662621611314
112941,0.030373662621611397
120477,0.030373662621611397
89599,0.030373662621611355
108312,0.03037366262161143
11013,0.030373662621611425
34923,0.030373662621611397
96942,0.030373662621611272
97102,0.0303736626216113
26493,0.03037366262161143
34697,0.030373662621611404
72976,0.030373662621611404
43671,0.030373662621611425
123120,0.030373662621611355
130411,0.030373662621611456
112914,0.030373662621611303
14693,0.030373662621611376
35623,0.030373662621611404
73432,0.030373662621611335
1174,0.030373662621611425
111936,0.0303736626216113
58844,0.03037366262161132
109719,0.030373662621611425
2559,0.030373662621611404
125698,0.030373662621611328
36186,0.030373662621611418
70899,0.030373662621611477
68439,0.030373662621611418
28583,0.030373662621611376
5999,0.030373662621611404
26749,0.030373662621611376
31225,0.030373662621611456
66793,0.030373662621611477
128384,0.030373662621611355
25678,0.03037366262161137
80918,0.030373662621611404
75164,0.03037366262161135
9767,0.030373662621611303
62658,0.030373662621611404
30938,0.03037366262161132
2400,0.03037366262161143
78490,0.030373662621611425
14503,0.03037366262161143
20708,0.03037366262161135
43678,0.030373662621611335
97726,0.03037366262161137
105107,0.030373662621611272
95078,0.030373662621611314
58308,0.030373662621611404
75562,0.030373662621611425
74712,0.030373662621611477
54618,0.030373662621611314
126503,0.030373662621611355
1027,0.030373662621611314
30033,0.03037366262161132
110577,0.030373662621611355
88671,0.03037366262161132
60082,0.030373662621611404
36815,0.030373662621611404
55121,0.030373662621611404
122727,0.030373662621611404
8246,0.0303736626216113
7336,0.030373662621611272
9773,0.030373662621611425
42828,0.030373662621611272
30606,0.03037366262161135
112464,0.03037366262161135
99708,0.030373662621611418
115813,0.030373662621611407
103666,0.03037366262161143
132752,0.030373662621611303
131362,0.030373662621611404
46174,0.03037366262161137
96337,0.030373662621611355
107965,0.030373662621611397
72767,0.030373662621611397
56183,0.03037366262161132
87200,0.030373662621611456
42737,0.030373662621611456
55035,0.030373662621611376
84710,0.030373662621611397
103603,0.030373662621611477
77518,0.030373662621611272
69836,0.030373662621611404
119566,0.030373662621611425
114815,0.030373662621611477
24940,0.030373662621611397
109176,0.030373662621611355
121764,0.030373662621611376
71173,0.03037366262161137
72310,0.030373662621611404
75806,0.03037366262161143
86112,0.030373662621611404
81901,0.03037366262161137
4029,0.030373662621611376
9089,0.030373662621611404
49123,0.030373662621611425
28100,0.03037366262161137
122637,0.030373662621611425
29748,0.030373662621611418
94163,0.030373662621611477
104669,0.030373662621611404
130062,0.030373662621611355
76542,0.030373662621611376
75838,0.030373662621611397
10990,0.03037366262161135
64758,0.030373662621611272
106050,0.030373662621611397
57378,0.0303736626216113
127551,0.030373662621611314
56420,0.030373662621611397
25010,0.030373662621611355
72891,0.03037366262161135
4900,0.030373662621611314
128337,0.030373662621611272
91961,0.030373662621611355
131387,0.0303736626216113
75880,0.030373662621611376
77256,0.030373662621611456
128938,0.030373662621611335
65041,0.030373662621611456
92859,0.030373662621611397
121134,0.030373662621611355
85958,0.030373662621611425
114217,0.03037366262161129
45915,0.030373662621611404
32578,0.030373662621611355
4774,0.030373662621611314
86359,0.030373662621611425
126156,0.030373662621611456
75588,0.030373662621611397
112306,0.030373662621611404
10498,0.030373662621611418
104935,0.030373662621611477
108599,0.030373662621611456
47022,0.030373662621611404
55751,0.030373662621611303
99093,0.030373662621611404
53655,0.03037366262161137
25948,0.03037366262161137
71202,0.030373662621611376
95059,0.03037366262161137
108698,0.030373662621611397
39783,0.030373662621611477
74665,0.030373662621611355
88476,0.030373662621611397
116511,0.03037366262161132
31487,0.03037366262161135
23511,0.030373662621611303
47215,0.03037366262161143
78810,0.030373662621611355
106590,0.030373662621611355
96869,0.030373662621611397
130972,0.030373662621611355
116754,0.030373662621611272
10854,0.03037366262161137
